requestedUrl,finalUrl,category,name,title,type,score
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","legacy-javascript","Avoid serving legacy JavaScript to modern browsers","numeric","0.84"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","preload-lcp-image","Preload Largest Contentful Paint image","numeric","0.32"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","total-byte-weight","Avoid enormous network payloads","numeric","0"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","uses-long-cache-ttl","Serve static assets with an efficient cache policy","numeric","0"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","dom-size","Avoid an excessive DOM size","numeric","0.88"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","critical-request-chains","Avoid chaining critical requests","informative","-1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","user-timings","User Timing marks and measures","notApplicable","-1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","bootup-time","JavaScript execution time","numeric","0.95"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","mainthread-work-breakdown","Minimize main-thread work","numeric","0.25"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","font-display","Ensure text remains visible during webfont load","binary","0"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","resource-summary","Keep request counts low and transfer sizes small","informative","-1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","third-party-summary","Minimize third-party usage","binary","1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","third-party-facades","Lazy load third-party resources with facades","notApplicable","-1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","largest-contentful-paint-element","Largest Contentful Paint element","informative","-1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","lcp-lazy-loaded","Largest Contentful Paint image was not lazily loaded","binary","1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","layout-shift-elements","Avoid large layout shifts","informative","-1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","uses-passive-event-listeners","Uses passive listeners to improve scrolling performance","binary","1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","no-document-write","Avoids `document.write()`","binary","1"
"https://odishatax.gov.in/?lang=or","https://odishatax.gov.in/?lang=or","Performance","long-tasks","Avoid long main-thread tasks","informative","-1"
