requestedUrl,finalUrl,category,name,title,type,score
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","performance-score","Overall Performance Category Score","numeric","0.4"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","first-contentful-paint","First Contentful Paint","numeric","0.08"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","interactive","Time to Interactive","numeric","0"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","speed-index","Speed Index","numeric","0"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","total-blocking-time","Total Blocking Time","numeric","0.81"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","largest-contentful-paint","Largest Contentful Paint","numeric","0"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","cumulative-layout-shift","Cumulative Layout Shift","numeric","1"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","max-potential-fid","Max Potential First Input Delay","numeric","0.73"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","first-meaningful-paint","First Meaningful Paint","numeric","0.11"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","render-blocking-resources","Eliminate render-blocking resources","numeric","0.1"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","uses-responsive-images","Properly size images","numeric","0"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","offscreen-images","Defer offscreen images","numeric","0.12"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","unminified-css","Minify CSS","numeric","1"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","unminified-javascript","Minify JavaScript","numeric","0.36"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","unused-css-rules","Reduce unused CSS","numeric","0.36"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","unused-javascript","Reduce unused JavaScript","numeric","0"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","uses-optimized-images","Efficiently encode images","numeric","1"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","modern-image-formats","Serve images in next-gen formats","numeric","0"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","uses-text-compression","Enable text compression","numeric","0"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","uses-rel-preconnect","Preconnect to required origins","numeric","0.74"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","server-response-time","Initial server response time was short","binary","1"
"https://odishatax.gov.in/?lang=en","https://odishatax.gov.in/?lang=en","Performance","redirects","Avoid multiple page redirects","numeric","1"
