requestedUrl,finalUrl,category,name,title,type,score
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","performance-score","Overall Performance Category Score","numeric","0.44"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","first-contentful-paint","First Contentful Paint","numeric","0.02"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","interactive","Time to Interactive","numeric","0.01"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","speed-index","Speed Index","numeric","0"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","total-blocking-time","Total Blocking Time","numeric","0.97"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","largest-contentful-paint","Largest Contentful Paint","numeric","0"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","cumulative-layout-shift","Cumulative Layout Shift","numeric","1"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","max-potential-fid","Max Potential First Input Delay","numeric","0.91"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","first-meaningful-paint","First Meaningful Paint","numeric","0"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","render-blocking-resources","Eliminate render-blocking resources","numeric","0.05"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","uses-responsive-images","Properly size images","numeric","0.4"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","offscreen-images","Defer offscreen images","numeric","1"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","unminified-css","Minify CSS","numeric","1"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","unminified-javascript","Minify JavaScript","numeric","0.36"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","unused-css-rules","Reduce unused CSS","numeric","0.29"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","unused-javascript","Reduce unused JavaScript","numeric","0"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","uses-optimized-images","Efficiently encode images","numeric","0.84"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","modern-image-formats","Serve images in next-gen formats","numeric","0"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","uses-text-compression","Enable text compression","numeric","0"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","uses-rel-preconnect","Preconnect to required origins","numeric","0.74"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","server-response-time","Initial server response time was short","binary","1"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","redirects","Avoid multiple page redirects","numeric","1"
"https://odishatax.gov.in/gsthelpdesk.php","https://odishatax.gov.in/gsthelpdesk.php","Performance","uses-rel-preload","Preload key requests","notApplicable","-1"
