requestedUrl,finalUrl,category,name,title,type,score
"https://notary.gov.in/contact-us","https://notary.gov.in/contact-us","Performance","timing-budget","Timing budget","notApplicable","-1"
"https://notary.gov.in/contact-us","https://notary.gov.in/contact-us","Performance","network-requests","Network Requests","informative","-1"
"https://notary.gov.in/contact-us","https://notary.gov.in/contact-us","Performance","network-rtt","Network Round Trip Times","informative","-1"
"https://notary.gov.in/contact-us","https://notary.gov.in/contact-us","Performance","network-server-latency","Server Backend Latencies","informative","-1"
"https://notary.gov.in/contact-us","https://notary.gov.in/contact-us","Performance","main-thread-tasks","Tasks","informative","-1"
"https://notary.gov.in/contact-us","https://notary.gov.in/contact-us","Performance","diagnostics","Diagnostics","informative","-1"
"https://notary.gov.in/contact-us","https://notary.gov.in/contact-us","Performance","metrics","Metrics","informative","-1"
"https://notary.gov.in/contact-us","https://notary.gov.in/contact-us","Performance","screenshot-thumbnails","Screenshot Thumbnails","informative","-1"
"https://notary.gov.in/contact-us","https://notary.gov.in/contact-us","Performance","final-screenshot","Final Screenshot","informative","-1"
"https://notary.gov.in/contact-us","https://notary.gov.in/contact-us","Performance","script-treemap-data","Script Treemap Data","informative","-1"
