requestedUrl,finalUrl,category,name,title,type,score
"https://notary.gov.in/forgot-password","https://notary.gov.in/forgot-password","Performance","no-document-write","Avoid `document.write()`","binary","0"
"https://notary.gov.in/forgot-password","https://notary.gov.in/forgot-password","Performance","long-tasks","Avoid long main-thread tasks","informative","-1"
"https://notary.gov.in/forgot-password","https://notary.gov.in/forgot-password","Performance","non-composited-animations","Avoid non-composited animations","notApplicable","-1"
"https://notary.gov.in/forgot-password","https://notary.gov.in/forgot-password","Performance","unsized-images","Image elements have explicit `width` and `height`","binary","1"
"https://notary.gov.in/forgot-password","https://notary.gov.in/forgot-password","Performance","viewport","Has a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","1"
"https://notary.gov.in/forgot-password","https://notary.gov.in/forgot-password","Performance","no-unload-listeners","Avoids `unload` event listeners","binary","1"
"https://notary.gov.in/forgot-password","https://notary.gov.in/forgot-password","Performance","performance-budget","Performance budget","notApplicable","-1"
"https://notary.gov.in/forgot-password","https://notary.gov.in/forgot-password","Performance","timing-budget","Timing budget","notApplicable","-1"
"https://notary.gov.in/forgot-password","https://notary.gov.in/forgot-password","Performance","network-requests","Network Requests","informative","-1"
"https://notary.gov.in/forgot-password","https://notary.gov.in/forgot-password","Performance","network-rtt","Network Round Trip Times","informative","-1"
"https://notary.gov.in/forgot-password","https://notary.gov.in/forgot-password","Performance","network-server-latency","Server Backend Latencies","informative","-1"
"https://notary.gov.in/forgot-password","https://notary.gov.in/forgot-password","Performance","main-thread-tasks","Tasks","informative","-1"
"https://notary.gov.in/forgot-password","https://notary.gov.in/forgot-password","Performance","diagnostics","Diagnostics","informative","-1"
"https://notary.gov.in/forgot-password","https://notary.gov.in/forgot-password","Performance","metrics","Metrics","informative","-1"
"https://notary.gov.in/forgot-password","https://notary.gov.in/forgot-password","Performance","screenshot-thumbnails","Screenshot Thumbnails","informative","-1"
"https://notary.gov.in/forgot-password","https://notary.gov.in/forgot-password","Performance","final-screenshot","Final Screenshot","informative","-1"
"https://notary.gov.in/forgot-password","https://notary.gov.in/forgot-password","Performance","script-treemap-data","Script Treemap Data","informative","-1"
