requestedUrl,finalUrl,category,name,title,type,score
"https://notary.gov.in/register-Renewal","https://notary.gov.in/register-Renewal","Performance","uses-passive-event-listeners","Uses passive listeners to improve scrolling performance","binary","1"
"https://notary.gov.in/register-Renewal","https://notary.gov.in/register-Renewal","Performance","no-document-write","Avoid `document.write()`","binary","0"
"https://notary.gov.in/register-Renewal","https://notary.gov.in/register-Renewal","Performance","long-tasks","Avoid long main-thread tasks","informative","-1"
"https://notary.gov.in/register-Renewal","https://notary.gov.in/register-Renewal","Performance","non-composited-animations","Avoid non-composited animations","notApplicable","-1"
"https://notary.gov.in/register-Renewal","https://notary.gov.in/register-Renewal","Performance","unsized-images","Image elements do not have explicit `width` and `height`","binary","0"
"https://notary.gov.in/register-Renewal","https://notary.gov.in/register-Renewal","Performance","viewport","Has a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","1"
"https://notary.gov.in/register-Renewal","https://notary.gov.in/register-Renewal","Performance","no-unload-listeners","Avoids `unload` event listeners","binary","1"
"https://notary.gov.in/register-Renewal","https://notary.gov.in/register-Renewal","Performance","performance-budget","Performance budget","notApplicable","-1"
"https://notary.gov.in/register-Renewal","https://notary.gov.in/register-Renewal","Performance","timing-budget","Timing budget","notApplicable","-1"
"https://notary.gov.in/register-Renewal","https://notary.gov.in/register-Renewal","Performance","network-requests","Network Requests","informative","-1"
"https://notary.gov.in/register-Renewal","https://notary.gov.in/register-Renewal","Performance","network-rtt","Network Round Trip Times","informative","-1"
"https://notary.gov.in/register-Renewal","https://notary.gov.in/register-Renewal","Performance","network-server-latency","Server Backend Latencies","informative","-1"
"https://notary.gov.in/register-Renewal","https://notary.gov.in/register-Renewal","Performance","main-thread-tasks","Tasks","informative","-1"
"https://notary.gov.in/register-Renewal","https://notary.gov.in/register-Renewal","Performance","diagnostics","Diagnostics","informative","-1"
"https://notary.gov.in/register-Renewal","https://notary.gov.in/register-Renewal","Performance","metrics","Metrics","informative","-1"
"https://notary.gov.in/register-Renewal","https://notary.gov.in/register-Renewal","Performance","screenshot-thumbnails","Screenshot Thumbnails","informative","-1"
"https://notary.gov.in/register-Renewal","https://notary.gov.in/register-Renewal","Performance","final-screenshot","Final Screenshot","informative","-1"
"https://notary.gov.in/register-Renewal","https://notary.gov.in/register-Renewal","Performance","script-treemap-data","Script Treemap Data","informative","-1"
