requestedUrl,finalUrl,category,name,title,type,score
"https://notary.gov.in/notary-notice","https://notary.gov.in/notary-notice","Performance","performance-budget","Performance budget","notApplicable","-1"
"https://notary.gov.in/notary-notice","https://notary.gov.in/notary-notice","Performance","timing-budget","Timing budget","notApplicable","-1"
"https://notary.gov.in/notary-notice","https://notary.gov.in/notary-notice","Performance","network-requests","Network Requests","informative","-1"
"https://notary.gov.in/notary-notice","https://notary.gov.in/notary-notice","Performance","network-rtt","Network Round Trip Times","informative","-1"
"https://notary.gov.in/notary-notice","https://notary.gov.in/notary-notice","Performance","network-server-latency","Server Backend Latencies","informative","-1"
"https://notary.gov.in/notary-notice","https://notary.gov.in/notary-notice","Performance","main-thread-tasks","Tasks","informative","-1"
"https://notary.gov.in/notary-notice","https://notary.gov.in/notary-notice","Performance","diagnostics","Diagnostics","informative","-1"
"https://notary.gov.in/notary-notice","https://notary.gov.in/notary-notice","Performance","metrics","Metrics","informative","-1"
"https://notary.gov.in/notary-notice","https://notary.gov.in/notary-notice","Performance","screenshot-thumbnails","Screenshot Thumbnails","informative","-1"
"https://notary.gov.in/notary-notice","https://notary.gov.in/notary-notice","Performance","final-screenshot","Final Screenshot","informative","-1"
"https://notary.gov.in/notary-notice","https://notary.gov.in/notary-notice","Performance","script-treemap-data","Script Treemap Data","informative","-1"
